
accel_log_read.cpp
-0.642,-0.581,0.347
-0.639,-0.556,0.405
-0.630,-0.554,0.473
-0.599,-0.529,0.552
-0.569,-0.536,0.596
-0.530,-0.459,0.674
-0.475,-0.432,0.779
-0.435,-0.396,0.853
-0.423,-0.379,0.886
-0.418,-0.369,0.887
-0.395,-0.362,0.874
-0.356,-0.357,0.877
-0.323,-0.353,0.904
-0.314,-0.348,0.941
-0.323,-0.349,0.977
-0.347,-0.350,1.011
-0.382,-0.356,1.027
-0.436,-0.379,1.023
-0.525,-0.404,1.016
-0.625,-0.426,0.974
-0.703,-0.462,0.884
-0.732,-0.512,0.769
-0.733,-0.555,0.617
-0.720,-0.613,0.449
-0.703,-0.662,0.289
-0.674,-0.652,0.148
-0.612,-0.657,0.031
-0.482,-0.671,-0.106
-0.352,-0.673,-0.234
-0.220,-0.679,-0.359
-0.138,-0.678,-0.413
-0.089,-0.685,-0.443
-0.051,-0.692,-0.492
-0.041,-0.692,-0.527
-0.047,-0.686,-0.540
-0.060,-0.682,-0.538
-0.084,-0.681,-0.535
-0.114,-0.690,-0.543
-0.132,-0.696,-0.564
-0.142,-0.697,-0.598
-0.144,-0.701,-0.634
-0.137,-0.695,-0.652
-0.119,-0.698,-0.663
-0.109,-0.698,-0.688
-0.110,-0.689,-0.717
-0.112,-0.676,-0.719
-0.113,-0.668,-0.682
-0.126,-0.681,-0.621
-0.152,-0.684,-0.576
-0.185,-0.689,-0.548
-0.213,-0.701,-0.529
-0.228,-0.735,-0.514
-0.248,-0.761,-0.517
-0.280,-0.758,-0.538
-0.300,-0.748,-0.562
-0.314,-0.761,-0.606
-0.302,-0.759,-0.632
-0.302,-0.723,-0.653
-0.310,-0.704,-0.674
-0.317,-0.669,-0.699
-0.313,-0.650,-0.727
-0.307,-0.637,-0.761
-0.289,-0.659,-0.791
-0.267,-0.654,-0.773
-0.265,-0.668,-0.755
-0.285,-0.681,-0.733
-0.316,-0.678,-0.699
-0.353,-0.683,-0.668
-0.391,-0.709,-0.657
-0.424,-0.722,-0.669
-0.442,-0.715,-0.676
-0.438,-0.703,-0.664
-0.425,-0.697,-0.651
-0.419,-0.694,-0.651
-0.422,-0.687,-0.648
-0.419,-0.670,-0.635
-0.416,-0.673,-0.620
-0.401,-0.660,-0.606
-0.383,-0.651,-0.591
-0.375,-0.662,-0.586
-0.374,-0.649,-0.587
-0.385,-0.656,-0.595
-0.411,-0.633,-0.610
-0.415,-0.687,-0.584
-0.395,-0.686,-0.549
-0.348,-0.694,-0.536
-0.319,-0.700,-0.555
-0.350,-0.708,-0.569
-0.373,-0.744,-0.565
-0.396,-0.764,-0.557
-0.447,-0.761,-0.567
-0.509,-0.736,-0.593
-0.521,-0.708,-0.611
-0.508,-0.671,-0.625
-0.487,-0.637,-0.624
-0.459,-0.611,-0.607
-0.424,-0.587,-0.588
-0.404,-0.586,-0.573
-0.397,-0.581,-0.561
-0.401,-0.569,-0.552
-0.410,-0.601,-0.557
-0.426,-0.644,-0.588
-0.441,-0.665,-0.615
-0.478,-0.690,-0.654
-0.526,-0.731,-0.698
-0.568,-0.743,-0.717
-0.614,-0.746,-0.733
-0.640,-0.746,-0.731
-0.652,-0.718,-0.723
-0.630,-0.696,-0.706
-0.579,-0.680,-0.673
-0.529,-0.666,-0.638
-0.508,-0.641,-0.605
-0.467,-0.610,-0.551
-0.409,-0.629,-0.500
-0.367,-0.614,-0.454
-0.331,-0.609,-0.431
-0.326,-0.613,-0.438
-0.341,-0.628,-0.431
-0.348,-0.636,-0.414
-0.347,-0.641,-0.419
-0.328,-0.644,-0.432
-0.302,-0.637,-0.421
-0.293,-0.619,-0.392
-0.318,-0.587,-0.380
-0.341,-0.550,-0.374
-0.323,-0.503,-0.321
-0.271,-0.491,-0.242
-0.239,-0.526,-0.198
-0.261,-0.548,-0.206
-0.324,-0.570,-0.276
-0.366,-0.709,-0.309
-0.368,-0.851,-0.358
-0.367,-1.064,-0.444
-0.439,-1.285,-0.558
-0.580,-1.650,-0.708
-0.744,-2.142,-0.772
-1.025,-2.680,-0.878
-1.498,-2.978,-1.141
-1.871,-3.109,-1.292
-1.762,-3.203,-1.158
-1.403,-3.178,-1.123
-1.032,-3.128,-1.364
-0.640,-2.994,-1.613
-0.346,-2.800,-1.601
-0.329,-2.416,-1.497
-0.397,-2.014,-1.527
-0.302,-1.421,-1.505
-0.071,-0.819,-1.224
-0.051,-0.240,-0.609
-0.352,0.626,-0.021
-0.668,1.202,0.102
-0.723,1.453,-0.041
-0.486,1.563,-0.076
-0.189,1.657,0.165
0.065,1.618,0.305
0.160,1.390,0.213
0.206,1.092,0.234
0.181,0.797,0.354
0.072,0.590,0.401
-0.082,0.435,0.278
-0.100,0.347,0.163
0.023,0.288,0.174
0.164,0.310,0.197
0.206,0.801,0.065
0.389,1.544,-0.081
0.628,2.189,0.045
0.721,3.113,0.450
0.667,4.070,0.752
0.555,4.611,1.032
0.120,4.632,0.961
-0.916,3.961,0.230
-1.187,2.487,-1.158
-1.843,0.672,-2.482
-2.581,-1.159,-3.445
-2.542,-3.064,-3.305
-1.992,-3.924,-3.058
-1.578,-4.026,-2.884
-1.358,-3.723,-2.512
-1.128,-3.264,-1.975
-1.072,-3.012,-1.694
-1.124,-2.832,-1.425
-1.026,-2.668,-1.018
-0.805,-2.432,-0.603
-0.562,-2.103,-0.330
-0.436,-1.864,-0.291
-0.356,-1.710,-0.312
-0.350,-1.627,-0.420
-0.394,-1.561,-0.632
-0.419,-1.501,-0.775
-0.344,-1.505,-0.690
-0.258,-1.516,-0.495
-0.287,-1.499,-0.320
-0.377,-1.461,-0.225
-0.448,-1.442,-0.286
-0.462,-1.447,-0.447
-0.430,-1.415,-0.545
-0.337,-1.340,-0.539
-0.240,-1.249,-0.546
-0.126,-1.204,-0.637
-0.062,-1.213,-0.693
-0.066,-1.233,-0.664
-0.090,-1.220,-0.530
-0.099,-1.151,-0.374
-0.172,-1.105,-0.291
-0.278,-1.089,-0.265
-0.357,-1.028,-0.243
-0.364,-0.947,-0.214
-0.307,-0.854,-0.215
-0.163,-0.748,-0.260
-0.089,-0.708,-0.252
-0.061,-0.616,-0.230
-0.050,-0.511,-0.216
-0.030,-0.430,-0.229
0.030,-0.457,-0.265
